times,Series1,Series2,Series3,Series4,Series5,Series6,Series7,Series8,Series9,Series10,Series11,Series12,Series13,Series14,Series15,Series16,Series17,Series18,Series19,Series20,Series21,Series22,Series23,Series24,Series25,Series26,Series27,Series28,Series29,Series30,Series31,Series32,Series33,Series34,Series35,Series36,Series37,Series38,Series39,Series40,Series41,Series42,Series43,Series44,Series45,Series46,Series47,Series48,Series49,Series50,Series51,Series52,Series53,Series54,Series55,Series56,Series57,Series58,Series59,Series60,Series61,Series62,Series63,Series64,Series65,Series66,Series67,Series68,Series69,Series70,Series71,Series72,Series73,Series74,Series75,Series76,Series77,Series78,Series79,Series80,Series81,Series82,Series83,Series84,Series85,Series86,Series87,Series88,Series89,Series90,Series91,Series92,Series93,Series94,Series95
1992-05-30,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72725490280763,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-05-31,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72724822951236,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-01,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72725416557714,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-02,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72725039516203,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-03,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72725117382606,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-04,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72725343733066,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-05,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72724883437485,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-06,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72725453002408,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-07,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.7272491974978,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-08,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72725286948867,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-09,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72725168505042,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-10,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.7272502084837,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-11,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72725385523626,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-12,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72724904013205,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-13,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.7272537806055,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-14,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72725028035768,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
1992-06-15,208.7869513545188,205.77475311559255,210.00220253298926,208.34638687575455,204.9238786894826,211.53603595472057,208.08588249955494,209.54229231280723,219.78080393516848,226.33167829213346,226.77126131906866,223.7877347154895,222.19590691665397,223.77440328091012,226.77359516120305,220.23740490934497,218.42050464749758,214.78640307954478,211.7515673638366,209.89451206307442,210.28881225661837,214.75328939048268,213.30998287190442,211.29290685535003,213.7130031657946,211.16103729012204,211.97151693641325,210.48501864402812,210.3988299590081,206.05642205785225,213.33009897052048,209.24301009777594,210.56517151860552,211.4153536764349,211.31748952773285,214.2514916649569,224.55939778173013,223.59403802124342,218.78592180551766,223.94232344691125,223.3818578933732,223.87977991949379,218.43532648582385,217.63007063023835,214.61781627630566,218.37910594706037,209.7948261830366,210.9753368649977,207.87888248824416,209.0871478286113,210.72757382048076,209.14760739679053,207.0395971114743,208.54187446514106,206.84962085523645,203.31002579299596,204.77859772569678,205.4542935052438,205.60670698764181,207.0925695808849,209.71609948346025,207.72725173671947,211.74464154989727,225.81956335501022,220.06565145461445,222.41347656239193,221.70098991638952,222.29082014379168,224.42923273952442,216.4266076451558,219.47424664840335,217.52272488421792,210.63008427470933,210.92186243903453,208.35402939727294,207.5261247300312,207.7105991632635,208.2128787761733,207.73438178675931,205.6868780863764,205.31866032439757,205.66377018743097,203.36710054417745,205.78582216387213,204.8924919716117,208.98616592918512,207.6990160334214,209.57419374464726,210.40304906445328,212.33943673863806,223.83354226108875,217.94978964236796,222.3166532790627,221.188373097633,224.50527260736044
