,Series1,Series2,Series3,Series4,Series5,Series6,Series7,Series8,Series9,Series10,Series11,Series12,Series13,Series14,Series15,Series16,Series17,Series18,Series19,Series20,Series21,Series22,Series23,Series24,Series25,Series26,Series27,Series28,Series29,Series30,Series31,Series32,Series33,Series34,Series35,Series36,Series37,Series38,Series39,Series40,Series41,Series42,Series43,Series44,Series45,Series46,Series47,Series48,Series49,Series50,Series51,Series52,Series53,Series54,Series55,Series56,Series57,Series58,Series59,Series60,Series61,Series62,Series63,Series64,Series65,Series66,Series67,Series68,Series69,Series70,Series71,Series72,Series73,Series74,Series75,Series76,Series77,Series78,Series79,Series80,Series81,Series82,Series83,Series84,Series85,Series86,Series87,Series88,Series89,Series90,Series91,Series92,Series93,Series94,Series95
1992-04-21,219.91991779616737,228.73090530490688,218.91327423128755,220.9589869117292,221.0981892129341,213.5656463428593,218.65425758270703,221.7221111844552,221.31988254015027,233.80532857166926,224.4662769411539,228.96929987456383,228.98976429208457,236.79856975169912,237.14203389144524,228.70142129337367,234.80708606277972,234.6834904922872,231.5534013920397,225.7884374106795,223.17997080106127,232.21627130887597,221.41421970890855,219.7387133275728,226.26328978691765,209.3752845907537,216.73653384392162,221.66071469294272,218.6747069620212,219.68678149115772,216.64489312679663,221.19790394804616,225.77440664124808,222.11798343393806,221.7069999034357,226.77362666866782,227.96279347958145,229.23489594977494,228.96596142439998,230.2402367249164,241.32028145812237,248.04321976866427,240.3202608163981,241.86904263918598,238.18727743039,235.23356910127185,226.8227557500065,225.2022319144777,225.61569293238176,218.69956140854944,218.81797896193152,226.29700521539985,219.4349086451228,222.51757971705516,222.97810059299962,222.40715757763388,222.32228555751078,217.1782367159689,221.82357393395023,227.53956571468325,225.65619936564545,226.77905641366797,230.01405210049728,234.4403745683075,234.91799614635104,235.55892781126596,239.66107083329928,245.71219978768244,245.18235089014135,234.76766723976374,243.3656588467526,237.99535372988595,233.84733188547844,233.97469440294708,225.89963502875017,229.7770265181892,220.43335835532977,214.78315779913638,224.0060395050268,216.8926954654871,224.41517823644878,215.70716138049866,223.41094445336364,227.99024981616375,208.41690931722331,225.09247086696905,229.0020924824677,226.44406007790175,232.36465837864577,229.6675197923552,236.4746465018511,230.4697652781973,235.31743705197613,236.38892936255124,240.3153705115842
1992-04-22,211.91411360794925,220.70532497196464,223.080822211807,226.45080616044638,219.33690119605015,224.0203737202085,209.58227924989401,217.5525148014664,225.14328785176517,238.38497225093724,231.96989050433132,232.86431488319525,241.81146264728338,236.99579665491086,250.1863086287685,229.9595869168162,240.97473314014496,239.89211433574783,225.7077583589339,226.9487126857524,226.07780816753348,222.65163377656023,227.7221001095317,217.45021657727426,222.78263514895613,216.0790289457412,216.56719163269776,219.27314144131861,225.9788912607196,244.0371057340654,219.41441510497108,222.97456609034106,220.17490113620974,220.05500159537092,221.3051921706555,228.43434510519347,237.23462242435204,233.7240512083727,212.02116229579008,233.47208365954916,239.03202258217172,253.19350448417035,243.2567643728124,234.5811101830921,237.32847151823844,238.74732236876284,233.2060956371122,223.71683550115796,225.52490240411328,230.69346970782178,224.56172495512484,214.659283162653,215.85686881544524,221.39004193796032,221.58699760355802,222.10996310681523,217.30136399855962,220.59594373128576,220.46397811617427,207.6823411058395,223.8373649610075,224.5049084748383,224.6103647611179,236.86687756686467,235.124858456497,241.1702366605132,238.09098371338436,241.74083254670967,258.15484027777785,242.48074479315534,240.07122290794078,235.55719906624137,233.50776764398887,226.886676573234,228.67462597111557,226.10201708860296,237.23229898894937,247.75297138113842,220.78148603255076,219.93593337747527,225.3179029574001,226.32048538691444,215.16948997068846,221.93698594652355,218.30180455586955,219.15055366549973,224.23954375264594,222.0909700912413,223.15235923228693,231.30338693166846,238.71877878669875,216.65959318799403,237.84131454949755,238.7552398176924,233.53606609002827
1992-04-23,218.93227473190663,220.59815254109546,226.53679833956576,215.5901843696412,217.86785046986193,223.03191466969284,209.64106943289778,222.76382818260092,256.8062016907291,229.87287230480624,234.24523403782183,233.18583042833708,231.52900755632808,229.06567900084394,242.85695960431974,238.74985909584015,233.56176028277972,239.08371523792732,229.3548193171301,224.91759374517997,226.40902688305846,223.118594917278,222.30516153000517,224.7234701485183,235.9008002070398,218.58738839026867,227.87953313421878,222.21450385678693,225.1236934606081,254.98431569649418,227.359621762484,217.089963604132,231.25900463768275,218.33032406851103,224.52346997779205,233.1931572509941,233.78297273044706,235.27028757462185,231.4939035125042,233.76774703044023,233.68123960018733,241.46562982948578,239.3695350892327,237.72007844026052,236.14976557056218,239.67721321016234,231.90682623857785,229.39608221602435,222.82655518569786,227.89192089102374,224.3756657970118,228.21718762802251,220.51431779221102,219.48286972744498,218.97381785082817,250.48631209448934,222.8582825043724,219.14512074107876,217.0117989100829,224.87155053793154,230.4090963021993,224.8541153626429,231.23734428387172,229.93070152163713,224.12855682823516,231.70006785051396,236.63330683898525,232.64982128042683,243.15486566787706,235.90380368580827,244.84196951524808,240.90347848043686,233.05836537864533,233.36635268439596,225.52456955521149,227.6005242798914,226.62632093429116,228.5164614454526,224.28688842536394,215.69627782157613,218.26648997744226,221.40295095640195,242.4796800859443,225.6531525191746,225.43025772340977,206.71276047308962,221.7663730744066,245.22977790410346,231.81056441209063,231.7888090011814,237.7197973310346,228.7640759823246,240.18748266678293,232.88018171915206,244.97619548635458
1992-04-24,219.1864955783188,217.00505479251274,219.98555570374796,217.29874961010862,238.712110567047,220.08652379628742,219.66942133319523,218.2070107009505,220.31444621917103,225.91416798473432,232.0104645103545,231.16343581354747,230.91162187614333,238.62042963814844,255.06127295429383,239.09217772419694,235.8759931388464,243.91089977041324,236.7957945385257,227.00286342415194,228.7188044198645,221.70606567198345,225.14049674558936,220.3740307587888,231.28721481105987,217.8010788305591,220.58927283707422,224.4895365924354,223.5287129228189,226.4910498104791,252.8396200073648,216.66179553685788,226.6050540929343,221.07834791796535,223.782040136903,225.34328718908853,229.68314685140493,228.37616790340653,225.87690611738273,234.85266042107858,237.54380413113154,251.13348436107242,238.1653544123795,238.43195174533196,241.12329076366876,243.4059756120343,228.46705869843527,227.48404024293393,219.76619980788217,225.4908056673989,213.1747367439692,234.4317816099694,219.19046265515945,218.7200916388622,220.3649405708482,223.22485568765416,226.22829677058783,227.15307848517438,219.96327113436112,223.67199487492624,226.61950031226036,232.9786907745741,230.57285462249354,227.21037901207458,229.95713161239283,227.15961009455233,242.79850025924995,237.82174380637565,249.18213221718193,234.71060505365787,242.436273365835,240.94515945599113,238.95716936590762,232.24485850664436,227.1572889500613,226.91982241709258,223.94094762249455,224.21240158976008,228.78203680597863,220.70005917577646,220.76479840524058,216.56477531824913,225.36378890203625,221.16583813266857,222.43103440191945,225.40165252902676,226.54475553845072,225.51751230298885,223.98183133023102,233.60667819498207,240.89144007347346,225.9605220353318,234.65433502908678,231.92867647413325,272.22806157365903
1992-04-25,208.80399313341843,211.7775141240991,219.95173050456094,218.0999693190973,215.66739478344692,229.72294345749168,214.35434813009752,217.71344645225705,226.3388033775591,233.29140570038217,237.97667653534205,236.02612138647456,235.75471445744068,241.8028171711509,247.69103140241313,235.44541645086156,249.67954262948422,244.72152905018334,240.00006410100457,227.360885135942,225.15264129282312,232.14506470512666,216.69822266506358,223.58069862186468,224.7191682757321,218.89613766203954,219.34267674028288,218.83444514560165,199.97368166697967,222.82426013277714,225.07008436469235,224.03205111374567,230.4936176482812,230.7927593303167,225.41271645197105,203.57923082495165,218.71401945874246,234.357902462827,228.53425482555542,241.00460752195892,241.79666058692067,245.18802474886874,240.91551801995973,234.16323862180192,237.88308798033844,244.5349280280332,225.82502867628835,225.60549426962467,227.93197166324524,220.0763830151891,218.80184834763674,205.99167277103325,215.88397538837634,216.67160889836018,229.01504504694765,225.77609907219212,219.43092847673105,224.19274479833985,230.71011734729154,225.54895171258818,229.9149310834065,227.28271009946658,231.97240184994104,231.1191493461618,235.54857771481505,234.2453314171743,236.14264819820545,238.87791450641777,246.68369491910587,245.71219699213643,236.77350628263451,239.89717018707796,243.03576612570242,232.267147020617,224.77374012435638,221.68899982561908,220.67965759522835,221.31674046640077,216.3630280528637,222.2980026438634,221.03233837881893,222.7691735096959,222.06236145471416,223.7372122871063,218.64195603727765,220.86393633639707,229.2633471324807,226.973116557202,227.8178560680412,230.57435611120994,234.83796426147762,235.56920537105438,233.7984991344365,240.49305619160734,246.61048208818082
1992-04-26,221.27685769756832,222.20591683665813,216.06430543946922,219.3500493893987,213.65147709874682,227.23826490664663,217.12651486779666,218.6449483099633,223.17047187375863,233.89714334658322,237.60648617291773,234.8615644786915,237.7957490738684,235.50462697620605,251.80465768993378,240.94012246839202,237.338250180924,241.62601029011805,233.08755254064812,229.15751142124608,226.80190553133613,224.6153687367541,216.17672400931156,221.03954231342217,231.04255581326242,216.86033871194138,219.7463155514378,218.48494157144623,220.91988290189335,220.7792862687111,221.02132214704108,223.3990495950567,227.1718029518101,224.91657961537473,218.5234635114762,230.09552811671836,229.97631753556826,231.81838111204596,231.249243620765,240.09955171967474,234.21054576050653,248.38254581653453,241.89934259977505,240.8471785177844,242.07449697815522,243.83041835400104,230.66406016174696,222.98198791074392,225.13754638353646,223.59667925012664,215.22767398446553,227.3400208052829,213.3181087989616,214.90714409421057,222.47825402116297,218.93885870134775,219.99437976492393,220.36139563673348,228.37953503235406,225.0929017394674,230.11099689434653,225.84193376508713,232.43120837600563,232.72535960500406,231.02168541041638,237.44343463203447,233.87951562377577,237.13330808338057,247.62922174609292,246.9639232679358,247.83676758753668,243.9872461861095,236.70809243208174,232.70927815507665,217.89690083277077,226.85314691574254,217.4490245344908,222.3297102286153,223.89000146467612,219.2566770692687,222.1798251115053,216.06186223301304,222.95198044747232,219.39845153600757,220.38179931921087,221.15114121148005,212.94306032303413,228.55961519988577,232.99717498773475,232.80964026320714,238.32746831679776,236.70892041061668,232.39495347905307,234.4582396161839,241.4142766977844
1992-04-27,215.02584641242734,209.3513021200026,215.6802111591754,220.6382984725247,217.52568799023555,222.4871080872798,215.84829584552665,211.3390342099083,224.739898440555,230.7853505266968,229.12892158254974,223.53459035756543,231.74340666618718,238.95276138367262,253.03516867647014,237.41211740831324,234.07782494201075,244.06403790715206,230.74141456966154,223.51277139676102,227.62828793163828,206.39933308923295,218.53197667846945,226.02625601834626,211.5943031701209,216.03946145858865,218.5501678379252,219.44827351308658,222.27984641457587,218.57107435704617,222.92387702147352,224.8573767875934,245.51442458509732,222.5034246900522,226.06352469685268,231.03706502653262,235.1030036645049,229.94070640335164,230.36174128012863,237.79985692910722,236.23108911980808,260.73256256908945,234.28838311331327,237.9076455101427,252.26650744844977,225.81948200091108,233.22061571918778,225.32013760295578,219.1277649368284,246.43919324761487,221.1806858189684,221.72518009768785,219.86896239729273,219.840218899486,214.77350472050347,217.9818442858743,217.62836700447338,221.48292898644553,227.16118709764874,235.02537309094322,227.15933938452986,232.70125619037245,225.71088247001532,234.45242568504872,236.62325479902273,243.44624864549635,228.44327328268713,263.2769314617734,241.30003392208138,241.17829323701463,253.78827163793414,242.2883582752749,230.98107186855097,207.0630982563787,225.9110733756375,226.01413976137653,220.40312936416876,225.26052200835537,224.7514785934232,218.95458445346628,219.7003819944889,223.48804365566613,219.29830567675842,223.08253780229754,215.45341923896314,223.39976303348462,227.58704635325714,228.1762454984182,230.1789487389018,232.66060129727475,242.20725854412177,231.15241194567065,236.06636912840352,229.46127642878517,247.14529739323902
1992-04-28,222.23183237536597,216.73845979982113,228.97611759711802,215.8798803981312,211.55931077564668,218.90076501280137,217.8670463022334,221.49629042150767,225.66599280806108,241.4198076861056,228.74075978025084,231.4717903140187,228.40298392289176,239.76353082984292,248.8496192366383,239.8804490342755,235.3714312704818,235.2687034297509,233.58158359746972,229.6401926857465,223.00406509950895,225.9583219228751,225.7184941670338,215.97803168747186,219.9445738957054,215.8949116308793,214.40491916919035,218.52184227918085,222.00663414649347,219.46659224414273,220.0312171441759,222.03574972526374,220.87274626517515,222.08322079013143,228.6985037130681,231.39786560160877,229.77930165949365,230.13066131336927,224.79543192492127,266.17265775158273,241.25408075587717,248.70845888691736,240.78863210481242,235.11521156132662,243.14961925758539,240.61143630372186,233.9317522676666,225.2071739187969,252.24041975353373,223.50151551516686,220.4041349832566,220.84864907734757,218.09328895104193,221.62208155919444,218.40929811379218,217.68582296345025,215.59604094846276,223.6998817254532,227.69638392337833,224.37638261431766,232.76929256072398,229.68587775709963,224.40327942614005,235.61018851407988,233.79951307349367,241.55846870405978,231.88781234165953,238.86610366368836,250.35173128077096,261.6974144628948,246.05183427312488,240.77143823985097,239.19520687609153,230.84736745699132,230.27687805696468,226.60421906303768,224.09782868977314,225.47218796792203,224.90397465954226,216.90864372552852,221.80797461293156,227.6991807919127,223.23459114500005,223.86402341789454,214.49989346608814,222.29525165536808,234.53310072773414,227.92795206689578,223.33793781805025,230.18676298454244,246.7199326081526,232.93051919512615,234.20033630631912,238.3571236089797,244.55672075648
1992-04-29,217.70145345479463,213.6584262536777,215.95654515574472,210.73374763320905,212.0324990082103,220.6770199507319,214.62696150802128,225.23984099091788,226.6580844209902,234.3656704056429,227.78172138530067,230.29737877628517,259.2473832734492,238.72942812092626,260.4562420049126,239.1006296289407,237.9461781360454,234.06788243889753,229.6897612626828,226.35361736785555,230.432284335731,223.6941454639991,226.43937329711096,218.2268154795269,218.986935091397,214.7157089721221,217.40416115661085,217.63123845902817,225.05567477432888,211.0824368653698,217.34282564078643,218.57823335535403,222.9048322127353,227.31542732565262,224.9477480510127,221.70211882183753,236.72897168656104,217.76755191920392,225.6252617509156,236.2761127407763,239.8840447803894,257.353745944631,241.2600051380389,236.05421610161528,230.13207800299756,226.73721318818747,232.734205207623,232.19878806993688,224.3837336856006,223.15084509703024,221.44968535051837,219.86987302005127,220.42012597063237,219.6867042943398,216.36685992366,195.5466892979702,207.74868849496394,221.7939611383353,220.6251298373392,225.02186948472686,238.5933900908701,230.69689348345284,223.71676878009922,234.83590489559222,235.3772457790829,242.53520280641897,241.20620034933862,234.45614129899292,240.46308918812633,260.55752089071524,240.76820884595372,231.506309945503,236.57144775511193,234.48588961032556,235.04476975004988,224.46200774942014,226.93858874290962,222.19731025849762,220.7991424149843,215.20099836014444,215.5759901589452,220.3200209715885,218.79547069974672,217.14695799881954,222.5855635019263,217.6408213006676,228.0115179622502,230.01346277526724,206.62312166576868,222.78012683077407,239.68474406173718,234.40700319072116,237.85948782915648,238.21277352468158,243.80196061744837
1992-04-30,202.1588578414235,213.00872449328304,212.76188833399658,220.1804892864229,216.71677888176748,220.82887443733136,220.28793742179533,224.47658572392223,234.87684923666075,231.83143438404483,230.6583921275339,226.77803585943317,254.98669039510406,230.54462080237482,251.7479538103768,239.73201301520015,241.1486828805788,233.94927179283,228.4611873320608,225.4152586629074,225.1063171142764,229.62690364873748,233.99632441473017,217.58880454924602,223.42698048407348,221.99819414907736,216.19926365226576,216.99283778523525,218.19247343819933,224.96691322579076,222.7675222061893,223.08902657715217,223.78423960611894,229.98239988830036,221.75529019221543,230.64472466746054,232.7802150863059,236.129703846692,271.9827245792192,234.07707311301806,233.66913614063404,260.729341053652,240.20860101698733,254.37033132076834,236.32338097959033,235.59750896270288,224.06265451928098,226.5678802124966,235.54762535383867,226.56273197140519,214.2085374424401,227.1579533267209,219.07221006135862,217.5306385492843,197.4379320703738,216.95288590831538,210.24893898376675,220.72850416843485,226.7492093795028,223.394244650148,230.31272488148207,225.97930191216395,228.8020097421765,232.43732733047435,233.88069619655803,223.17345662845938,235.04906806108738,226.90680491396319,247.27523790578886,240.00830035761297,243.1423605056132,240.52876863778715,227.20144635886822,234.23515675009975,227.1135482800752,231.1306713338876,225.5546047767627,219.89969677879435,224.1391386569497,214.75631746437605,219.68095849927585,212.1861670160386,204.14595081905424,222.71130197213867,218.0517132220095,217.44100677096588,220.44052730230885,226.72122652154724,221.68066672019424,221.70132428167733,238.6737834183793,230.86390458857215,231.84868663107468,238.30402111389776,237.21519332459533
1992-05-01,219.02225097001215,222.48856132571277,241.63948201946292,216.57560827244322,218.01043385363496,217.3247136007127,213.9691489299163,220.11009682360472,229.02681307710205,229.33243868689726,229.5381556841486,231.55880149214371,233.66341254476148,230.17285710140112,282.92003241179754,240.54644021432497,238.81862346669826,238.3733037243583,224.2104847066312,221.41941913906678,227.72604129879335,235.39451105737294,227.63756164328294,224.63593894013417,211.88184336047894,220.26989014648092,237.07726389684112,223.6413813252551,222.61097969585506,220.84038918598287,219.26811929283616,220.6117065770453,218.02380876717424,225.92435269072183,228.65689561816956,233.14460602284058,233.92946537553811,228.64220163322983,221.97864212552352,237.03720711379745,232.3067042596625,258.1165178196332,242.93372472322073,235.76001668453986,233.85171538900013,228.58505046225935,229.30506913246822,230.515552026126,225.69197095337958,223.05807267746133,221.0244513244836,232.23010887984069,220.2647899251171,219.3151708504344,220.0065716872832,222.72920339851788,241.07992548889507,218.5103723133047,222.71703272292345,199.7713626931412,226.362110494905,230.90099466544498,224.5926236334973,232.925474019847,238.31330127009272,235.65212396911556,231.8240665767996,239.02347384893915,254.96827019753124,240.50583674038174,242.8069826864303,240.37032255069792,234.6206694643571,223.09466517358706,225.51534308328291,223.11866419109433,226.16403012765593,220.9183465841895,206.39315004781002,221.32401971495983,223.97264786684627,216.72222206332424,220.806895672412,220.1260010229947,217.76405731727235,224.1789477968486,222.54772270116,226.20832136936312,228.4414029666166,221.57757313929488,229.3678578800186,236.6326964611634,238.57144442274358,235.86662683975638,242.4816393273952
1992-05-02,218.37000689319106,214.68258744393924,218.87578375383754,216.73709468385124,216.93729165957845,221.51209793400076,220.1483055999753,228.4941427922353,225.15026818749908,230.61501046587193,230.67250321200862,234.25419122364724,226.57287459570964,230.75637063852784,243.25872656203614,235.54841356556219,246.21653258471406,235.51188231910533,230.71801421807723,229.72839365073224,230.97281516537436,231.38640039712453,226.12188315360365,221.35563665080676,225.23557746172534,214.88763418027258,219.11862308936753,217.8894910419152,215.05948937264853,219.89803020462654,251.04635903554774,224.37448876447746,226.5902660765609,216.1528175982942,231.54844130318827,225.03214155211808,234.98856280028215,226.6231332722581,228.4440909823929,235.36541522466246,230.88197824740385,248.66223289515096,239.027063391073,242.31228722653572,238.63065252069376,242.2710976173564,225.71085038003352,219.956502375396,223.7480520008933,225.90377290944832,226.56150128450003,219.8206280627798,220.39415370724788,215.6588773375867,215.17497884642333,213.73317161685623,211.4161633426142,219.95885195612286,221.03371552614828,221.3637757392202,225.11844142019413,224.78936929101965,226.17369660725686,238.42719298456853,236.15736104059394,235.3557224494796,230.072492019036,241.33117324187165,251.99308520750628,237.36160510088536,245.23539511118827,239.653471959404,235.32832273447272,227.59918489946804,227.64661254757155,231.82064512889607,223.3738028827855,222.75844951502617,226.2490670860654,219.2650103510063,220.62108297745766,214.95995781956236,217.3395318415652,222.02165482745247,228.02594872321365,222.4606174703409,220.24238218728513,253.96227497588296,224.25277509108147,224.6434198090868,240.68394638828278,238.51614659384992,226.35232522009076,235.36538189668366,243.4795483003299
1992-05-03,219.45826461488863,216.12424168805342,221.33749503055805,218.7409052358048,219.52105736028773,220.36688395777395,216.15309421648277,225.54666093511156,219.28007023195465,231.69003652961842,232.8555691541642,230.43451816064012,232.64167881070634,235.00438708183202,252.28237532522812,231.19032367963197,240.8295053431375,237.199688025376,231.28685069863874,229.29775879675705,224.66454157039792,230.0926900254755,226.60640973700563,214.6748965617897,214.8902773067449,214.32992242441816,214.95352614645202,220.12145912086527,219.71359312327962,225.7323551343126,209.9215980289962,225.69361604739487,228.36317979515474,220.85173393314432,232.92549694399565,221.44906312100863,232.41595839491558,227.03603384023955,225.54131291978544,230.62193510833296,236.7796874638178,251.45435420231306,251.0022432883091,241.47562972412368,237.14727659643555,237.05678612855428,227.00566634753847,227.46261748212382,233.30133801253064,220.37830799754718,217.30174122352082,215.85954294898318,216.38167935764506,241.0000860274312,223.30818712212266,217.0235817768889,229.99567803518082,238.13432556748506,221.7484270077357,225.2201857826954,224.1821428661913,228.63564539081295,217.50748658160902,227.5178703087945,235.1715223369334,226.79112162105335,231.75048743085313,233.18320774114397,263.4340844718654,247.20547297892614,246.39488840563206,234.68814343549786,230.17760644886638,234.87054324154786,227.10651342017212,235.82218847885053,213.9819478060556,220.66410238681806,226.04415768078331,220.80143702705632,216.46078458267968,215.94763672253214,217.7933913194936,222.30678526609063,222.42737522407515,229.20958661751223,225.48166335179775,207.96212576924944,226.72056682244045,222.54307310122834,233.8434038251727,234.59951153018787,230.5760944666565,230.08312059130546,237.50274881251312
1992-05-04,216.03118232663553,212.6303791695146,219.76524684078686,225.08157627901556,215.27481372083625,221.4040753881036,218.63371859595878,221.24257863737876,222.90091825628863,232.89786807113282,228.25720030358843,233.07302296005167,231.68378096003892,223.80281206647322,256.1783845949475,239.22671159955704,234.313439973661,235.42937643099918,251.0132166612858,225.82706388844292,232.4871811857055,224.85603081337405,224.89730048856666,219.0674357197343,217.20955319908236,212.02239049405102,220.43618908769798,218.03840845530883,219.00489431489777,221.2449286782784,221.795649002147,220.51452075581327,224.9561637216016,220.77726321833106,227.54934200589142,221.1955993444101,237.22008740187925,229.9919733083628,230.06060730355182,220.799875543122,253.86191399467404,251.57111850953663,243.11355479723144,242.13755890457645,221.7670588265565,245.219453334766,231.95241675676806,223.75912706688408,231.2539791565974,223.34826790811576,220.3044605405688,216.29579068650824,218.3404853131659,220.2687307788143,218.99053942051845,223.30992866405728,219.25907167502152,221.9127228482693,234.61110967293945,239.86590883025906,223.99894994947854,217.8625381017752,220.03770029076944,233.49088601700302,232.1220556279226,234.33391607590943,273.51718988500375,233.06787846858126,257.9403930897864,253.8616711438734,237.18768786260546,232.11333734660948,226.47005280924952,224.7214920135772,224.6918618949073,223.8903927013586,223.43146243980596,224.09517294708073,214.26390683570915,215.1600544593595,221.05485899939532,222.79887496019407,216.9853646231964,218.72411143148227,202.93343711981439,229.7297866459093,226.3984609574502,228.0897133859705,226.70654960515336,223.80822801140732,255.29644973983176,230.15316149009567,234.10281708286632,225.20862735647253,243.28518214296608
1992-05-05,212.96624185045323,201.78645277896388,209.86880019973515,205.8990273503206,214.53295274772444,222.1168419767908,218.77173455728214,230.06231293946317,223.29045975604015,232.81632292099926,228.10787870680176,234.0437466629543,233.49423812507814,216.47028230142888,228.65754656305293,234.87522546485772,225.99637604254303,233.83190537903732,228.19789599086982,227.70967316996092,217.99651985051898,228.11727870857504,222.88739641546513,202.98270318112958,216.09193305872654,218.37450864253742,222.43766171684186,213.74423963999072,219.00387911137213,219.6797218411368,221.83860504928896,219.05975575214435,232.06051426707768,222.3093087281659,229.3027959247868,227.61317488229048,239.49733237792393,229.8253058820783,227.17710048494348,233.46746125940513,233.05156217695003,226.697691656983,244.05005370816767,238.76922955900343,239.2448895138523,233.08578239334796,226.70838462586389,223.19661436258733,227.38618118237954,224.03115769313862,218.47614211242836,216.80144221998444,223.0227483969145,234.4419171479669,214.45900277644466,217.93145564316725,215.46723156507363,222.9652142286226,220.52962238531984,237.50437163826854,224.88666787050357,231.17734494954945,223.0709844570467,229.61942834228836,232.0047581147778,235.3330644498085,231.56532421569858,236.59771470298023,244.11827096621832,253.511171385338,243.70030910089713,234.6101880147364,232.56829147278012,230.5490206818723,225.64910341846374,231.42909007963297,219.64498344950084,214.86943456561912,197.47825229585717,222.08120315723335,216.61069711704693,218.65770523620753,224.40917714221706,219.69932911000566,226.61908231729254,226.0534378053165,230.20469222558302,234.61208980186973,239.57478143553905,223.67505685312938,244.58837689045131,232.38906309821616,240.69406917297795,226.60725527734377,240.34585480490438
1992-05-06,215.16221277331653,213.45591693859458,216.6398977617417,221.21514928275843,216.05449011234623,222.72284675347663,222.8998611731652,216.6948541732456,231.3139646046624,232.00496487498242,228.75503474983628,235.50366748871085,235.66957610299377,232.2529670456365,246.29458077688253,229.05993899510406,236.80877645886292,254.44756371289708,234.0634036327729,233.29375952622885,229.05096651299502,226.3331262410656,217.35304042636616,213.89498694755406,213.0508797466549,216.34952137437472,210.52481718246247,215.79257432787858,218.6574863015893,215.2709191094895,217.76584323733178,216.43131489042312,230.80570370389196,230.36291263890521,219.14589193783337,224.18721538620318,229.81149262873876,228.20523935570253,228.6578533995483,232.55986407147307,232.56835535902533,247.7799290672029,240.99986991722525,239.76223989812672,241.06335125489102,218.3244840585426,229.5117424847979,229.54675661185712,227.5700581904701,217.51477615693074,216.249518815942,217.31462472265446,222.27389517042022,214.75557671698604,216.58430501786367,218.46848444586274,215.14338946115691,220.25704123696838,222.2864568828262,224.56591848946925,225.91691890763,228.84646298841287,223.41980156238205,238.26799453950528,227.88146617086602,239.45505914486216,240.71496479924753,230.8493495896774,251.92524251641223,255.94000109899866,277.9119462252922,241.5207964939255,233.0358822075723,229.99593132955047,228.49769294831535,229.47357686341087,220.96065661487458,243.1103903840009,221.32982082843452,223.55740947813442,218.08998607867287,220.87351645844961,218.5678344089916,226.60094510050044,219.05454611670254,216.53683287122567,223.6698231530513,227.2210666081853,229.55618197310653,232.05330318235804,249.9239776866528,228.07954695679751,232.44322345427778,236.78851477222665,240.29362712349672
1992-05-07,213.2920757430718,214.89546650273735,217.83668153085995,218.53287277082623,214.78769327384714,228.13782619059776,222.5431138160636,211.95301275070128,227.7353401521762,234.0406231172771,231.32022362092255,237.12254367705387,237.0560026016969,240.57037990177557,253.56924216437335,231.4026157744454,243.42042703566415,233.6257785694134,228.71496127488845,237.26181141786537,222.93827642099356,217.71810728596085,225.61693156565735,220.17860013064544,213.18901506516735,221.02390995578872,213.86709654383293,216.0277347403522,217.13245947532693,215.0605189704791,213.28971279402828,220.77733532631305,232.0039644863464,203.99463838772738,217.8407534127157,225.89751286667573,238.34031912899525,230.50606247305268,225.67974240099846,239.04389098110724,237.45000343773233,243.50109501030536,235.2501491176839,243.03976653789152,240.07750448062345,236.96889648865138,229.66555875487765,227.45232793716326,220.2778556578208,217.62235063198673,216.93884699892058,208.80976248240626,219.56461586345972,211.5268136503579,218.29170202406465,212.89968879646864,216.93867851231226,223.81083452528316,224.3531255842001,223.61314770414418,217.77886208199018,223.4334717623513,231.3932516901994,237.57663441766712,232.8427916275346,239.57928504149749,231.50500385623724,234.09279433643337,247.31014284668345,241.7583776348346,241.8459447114396,239.47058825176836,227.53491714280094,228.54845694549357,221.91641991158258,221.35051213783214,218.16400092330232,225.5868845775717,229.66236677576615,218.24409104135913,215.47447827621642,218.37509227742945,236.2199155762607,221.38374880377606,212.97118330871535,221.1959038058328,223.9743870369437,226.62038670112733,226.08218748662162,223.83540054181728,237.8924827657028,232.4101240614149,235.43700411999762,239.62335153441154,238.260044703435
